first_name,last_name,year,place,county,collection,transcript_url
Alexander,Lindsay,1575,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0031581
James,Lindsay,1582,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0031582
Robert,Lindsay,1559,Glasgow,Lanarkshire,List Of Provosts And Lords Provost Of Glasgow From 1450 To 1952,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F1034766
Thomas,Lindsaye,1580,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0031613
Gabriel,Listoun,1588-89,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0031642
Gavin,Litilihonne,1581,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0031656
William,Litiliohoun,1585,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0031657
Donald,Litiliohune,1583,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0031658
William,Litiljohn,1580,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0031659
Michael,Litiljohne,1575-76,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0031660
William,Livingstone,1584,Glasgow,Lanarkshire,List Of Provosts And Lords Provost Of Glasgow From 1450 To 1952,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F1034799
William,Livingstone,1599,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0031695
John,Loch,1589,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0031705
James,Lochheid,1594,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0031750
John,Logan,1579,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0031843
William,Logan,1599,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0031844
John,Lok,1596,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0031874
Archibald,Lorymeir,1574,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0031895
John,Louk,1582,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0031923
John,Louk,1584-85,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0031924
Peter,Low,1598-99,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0031973
Michael,Lowtheane,1574,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0032007
Andrew,Luif,1593,Glasgow,Lanarkshire,Incorporation Of Skinners Of Glasgow Past Deacons & Collectors,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F1034857
Andrew,Luif,1595,Glasgow,Lanarkshire,Incorporation Of Skinners Of Glasgow Past Deacons & Collectors,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F1034858
John,Luife,1565,Glasgow,Lanarkshire,Incorporation Of Skinners Of Glasgow Past Deacons & Collectors,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F1034866
John,Luife,1577,Glasgow,Lanarkshire,Incorporation Of Skinners Of Glasgow Past Deacons & Collectors,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F1034867
John,Luiff,1595,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0032028
David,Lyill,1577,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0032089
John,Lyndsaye,1581,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0032133
John,Lyndsaye,1596,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0032134
Robert,Lynlytgow,1599,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0032137
William,Lyntoune,1599,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0032140
George,Lyon,1584,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0032158
Andrew,Lyonn,1590,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0032167
James,Macfarlane,—,Glasgow,Lanarkshire,"Incorporation Of Bakers Of Glasgow, 1931",https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0055755
Archibald,Macgregor,1580,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0032253
Robert,Mackildowny,1573-74,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0032324
Donald,Mackynne,1581,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0032337
David,Mackynneis,1578,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0032338
John,Mackynneis,1578,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0032339
Normant,Mackynneis,1578,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0032340
John,Madir,1577,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0032384
Thomas,Madir,1583,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0032385
Patrick,Mailyinnie,1584,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0032403
Thomas,Makclayis,1578,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0032464
Donald,Makildullour,1577,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0032468
Ninian,Makilhattane,1579,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0032469
George,Malcolm,1588-89,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0032487
William,Malynnie,1575,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0032512
John,Mar,1599,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0032552
Allan,Marschell,1599,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0032574
George,Martene,1578,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0032697
Patric,Masmyth,1579,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0032751
Symoun,Masoun,1589,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0032774
Henry,Mathew,1579-80,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0032797
James,Mathie,1582,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0032809
John,Mathie,1582-83,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0032810
Daniel,Maxwell,1595,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0032925
John,Maxwell,1583,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0032922
Robert,Maxwell,1584-85,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0032923
Robert,Maxwell,1594,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0032924
William,Maxwell,1581,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0032921
Alexander,Mayne,1599,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0033022
James,Mayne,1588-89,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0033021
Thomas,McCaskie,1588-89,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0033428
Duncan,McCleiche,1589,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0033489
Allan,McCowle,1579,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0033560
Thomas,McCulloch,1583,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0033648
Andrew,McFarlane,1577,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0033991
John,McGregor,1582,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0034160
Duncan,McKellar,1583,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0034391
Thomas,McMillan,1596,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0034893
Thomas,McNair,1599,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0034973
John,Merschell,1588,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0035326
Robert,Merschell,1584,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0035325
Thomas,Merschell,1583,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0035324
James,Michell,1576,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0035366
William,Michell,1585,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0035367
Andrew,Millar,1577,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0035431
William,Millar,1577-78,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0035432
William,Millar,1577,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0035430
William,Millar,1578-79,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0035433
Andrew,Miller,1583,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0035638
Andrew,Miller,1599,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0035641
John,Miller,1583,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0035639
Robert,Miller,1595-96,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0035640
William,Miller,1582-83,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0035637
John,Mitchell,1580,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0035917
Michael,Mitchell,1599,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0035921
Robert,Mitchell,1583,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0035918
Robert,Mitchell,1596,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0035920
William,Mitchell,1594-95,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0035919
John,Moffett,1589-90,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0036038
John,Moir,1578,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0036048
Andrew,Moncrieff,1599,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0036076
James,Montgomery,1584-85,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0036173
John,Montgomery,1599,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0036174
Walter,Montgomery,1574,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0036172
James,Montgumerie,1575,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0036207
William,Montgumrie,1581,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0036208
George,Moresoun,1584,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0036257
Robert,Moresoun,1590,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0036258
Michael,Mudie,1582,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0036495
Abraham,Muir,1595-96,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0036605
Andrew,Muir,1599,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0036606
Archibald,Muir,1584,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0036603
Barthillo,Muir,1584,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0036601
James,Muir,1599,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0036607
John,Muir,1575,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0036598
John,Muir,1584,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0036600
John,Muir,1585,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0036604
Matthew,Muir,1584,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0036602
Thomas,Muir,1577,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0036599
Alexander,Muirhead,1584,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0036756
Alexander,Muirhead,1595,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0036757
James,Muirhead,1578,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0036753
John,Muirhead,1578-79,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0036754
Matthew,Muirhead,1583,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0036755
Thomas,Muirhead,1576-77,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0036752
Robert,Murdoch,1580,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0036874
George,Mure,1588-89,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0036935
James,Mure,1574-75,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0036931
John,Mure,1575,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0036932
John,Mure,1589,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0036936
Michael,Mure,1589,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0036937
William,Mure,1575,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0036933
William,Mure,1579,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0036934
Richard,Murray,1581-82,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0037035
John,Mwn,1596,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0037111
Thomas,Mylne,1578,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0037138
William,Napier,1588-89,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0037197
Thomas,Nasmyt,1593,Glasgow,Lanarkshire,Incorporation Of Bonnetmakers & Dyers Of Glasgow Past Deacons,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F1036035
Robert,Nasmyth,1576,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0037221
Thomas,Nasmyth,1580,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0037222
Gavin,Nasyt,1595,Glasgow,Lanarkshire,Incorporation Of Bonnetmakers & Dyers Of Glasgow Past Deacons,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F1036064
David,Neill,1590,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0037243
John,Neill,1589-90,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0037242
William,Neilson,1575,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0037318
John,Neilsoun,1578-79,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0037353
William,Neilsoun,1578-79,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0037354
John,Neilsoune,1596,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0037357
John,Neilsoune,1599,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0037358
William,Nesbit,1579,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0037377
—,Newbottill,1581,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0037394
Adam,Nicholl,1582,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0037428
William,Nicoill,1598,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0037439
Patrick,Nicole,1583,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0037450
Archibald,Normound,1588,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0037620
—,Ogilvie,1581,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0037686
John,Otterburn,1599,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0037824
John,Padie,1584,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0037837
